,Date,Rainfall,Depth_to_groundwater,Temperature,Drainage_Volume,Hydrometry,Depth_to_groundwater_diff_1,Depth_to_groundwater_diff_2,Month,Day,Month_sin,Month_cos,Day_sin,Day_cos,Rainfall_trend,Rainfall_seasonal,Rainfall_res,Temperature_trend,Temperature_seasonal,Temperature_res,Drainage_Volume_trend,Drainage_Volume_seasonal,Drainage_Volume_res,Hydrometry_trend,Hydrometry_seasonal,Hydrometry_res,Depth_to_groundwater_trend,Depth_to_groundwater_seasonal,Depth_to_groundwater_res,Depth_to_groundwater_diff_1_trend,Depth_to_groundwater_diff_1_seasonal,Depth_to_groundwater_diff_1_res,Depth_to_groundwater_diff_2_trend,Depth_to_groundwater_diff_2_seasonal,Depth_to_groundwater_diff_2_res
10,2009-01-11,0.0,-30.83,3.4,-29845.152,2.3,0.0400000000000027,-0.01999999999999602,1,11,0.49999999999999994,0.8660254037844387,0.1882267098432442,0.9821256058680006,0.8122275495931057,0.557965341976234,-1.3701928915693398,15.298885716604753,-8.817192971494855,-3.0816927451098977,-32359.660022714666,346.52378338294375,2167.9842393317244,2.168393526189317,0.11125499716177385,0.020351476648908948,-29.535418737249334,-0.5367741008775547,-0.75780716187311,0.0006164472198784903,0.023388106217534288,0.015995446562589923,-8.253049504722306e-05,0.013345460004492653,-0.03326292950944145
11,2009-01-12,0.0,-30.74,3.3,-28745.28,2.3,0.08999999999999986,0.04999999999999716,1,12,0.49999999999999994,0.8660254037844387,0.2051044998686192,0.9787400799669153,0.8126195775375364,-0.05868097137282691,-0.7539386061647095,15.296476999997198,-9.95858069779409,-2.0378963022031087,-32355.395654400196,-191.14658558038673,3801.2622399805837,2.168724642095428,0.09446714816444009,0.0368082097401317,-29.53019440982928,-0.5292273632543837,-0.6805782269163333,0.000630256190072105,0.007540289652537114,0.08182945415739064,-8.225070998451498e-05,-0.015823500224542864,0.06590575093452454
12,2009-01-13,1.1,-30.63,6.0,-28932.768,2.3,0.10999999999999943,0.019999999999999574,1,13,0.49999999999999994,0.8660254037844387,0.2219215130041655,0.9750645322571948,0.8130116054819672,-1.0106697504753124,1.2976581449933453,15.294068283389644,-10.64113280765497,1.3470645242653259,-32351.131286085725,-164.2708723519398,3582.634158437665,2.1690557580015386,0.10270213021733476,0.028242111781126455,-29.524970082409226,-0.5358678402430832,-0.56916207734769,0.0006440651602657197,-0.006649992665884164,0.11600592750561788,-8.19709249218069e-05,-0.014165976435312868,0.034247947360234246
13,2009-01-14,0.0,-30.55,8.2,-28600.128,2.3,0.0799999999999983,-0.030000000000001137,1,14,0.49999999999999994,0.8660254037844387,0.2386727660059501,0.9711000518829505,0.8134036334263978,-0.572544374326657,-0.24085925909974082,15.291659566782089,-10.08176710929667,2.990107542514581,-32346.866917771255,-191.2357728221209,3937.974690593375,2.1693868739076496,0.06922478350310597,0.061388342589244235,-29.51974575498917,-0.5325608286473092,-0.49769341636352127,0.0006578741304593344,0.003294428212040628,0.07604769765749833,-8.169113985909883e-05,0.00996871630368731,-0.039887025163829345
14,2009-01-15,0.0,-30.57,7.8,-24973.056,2.3,-0.019999999999999574,-0.09999999999999787,1,15,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775,0.8137956613708285,4.760809312324282,-5.57460497369511,15.289250850174536,-9.447332917787689,1.9580820676131525,-32342.602549456784,622.0252225981084,6747.521326858675,2.16971798981376,0.13577026783910554,-0.005488257652865897,-29.514521427569115,-0.5042949129419453,-0.5511836594889404,0.000671683100652949,0.02825026461508044,-0.048921947715732966,-8.141135479639075e-05,0.024980121371456422,-0.1248987100166579
15,2009-01-16,0.0,-30.61,5.1,-31388.256,2.3,-0.03999999999999915,-0.019999999999999574,1,16,0.49999999999999994,0.8660254037844387,0.2719581575341055,0.9623090774541486,0.8141876893152591,-0.797960288696012,-0.0162274006192471,15.286842133566982,-10.3870083153198,0.20016618175281842,-32338.338181142313,-211.90640663919731,1161.9885877815093,2.1700491057198708,0.20233858322533357,-0.0723876889452045,-29.50929710014906,-0.5177139287434309,-0.5829889711075096,0.0006854920708465638,-0.013437734598318454,-0.027247757472527254,-8.113156973368268e-05,-0.04166372470232818,0.02174485627206229
16,2009-01-17,0.0,-30.68,1.6,-30941.568,2.3,-0.07000000000000028,-0.030000000000001137,1,17,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393,0.8145797172596898,-1.5144467846934748,0.699867067433785,15.284433416959427,-11.578396041619037,-2.1060373753403905,-32334.07381282784,173.87766823308704,1218.6281445947527,2.1703802216259818,0.14388406756133312,-0.014264289187315066,-29.504072772729003,-0.5236306614398939,-0.6522965658311025,0.0006993010410401785,-0.005938519199845517,-0.06476078184119495,-8.08517846709746e-05,0.0075234794521977545,-0.037442627667527914
17,2009-01-18,0.1,-30.41,6.4,-23043.744,2.3,0.2699999999999996,0.33999999999999986,1,18,0.49999999999999994,0.8660254037844387,0.30492122465628907,0.9523775757303974,0.8149717452041204,-1.0977597647092023,0.3827880195050819,15.282024700351872,-9.845057740521012,0.9630330401691403,-32329.80944451337,707.9918033793433,8578.073641134026,2.1707113375320923,0.11045238294756099,0.0188362795203465,-29.498848445308948,-0.4853304991591899,-0.42582105553186256,0.0007131100112337932,0.03827530807077425,0.2310115819179915,-8.057199960826653e-05,0.04423808086699868,0.2958424911326094
18,2009-01-19,0.1,-30.28,10.3,-21658.752,2.3,0.129999999999999,-0.14000000000000057,1,19,0.49999999999999994,0.8660254037844387,0.3212696616923644,0.9469877530760753,0.8153637731485511,-1.0810727447249302,0.36570897157637905,15.279615983744318,-9.503637247642168,4.5240212638978505,-32325.545076198898,833.0786727721751,9833.714403426722,2.1710424534382033,0.09368736500045545,0.03527018156134103,-29.493624117888896,-0.4436833049150143,-0.34269257719609125,0.0007269189814274079,0.04161927232769462,0.08765380869087698,-8.029221454555845e-05,0.003368207395953385,-0.1432879151814084
19,2009-01-20,0.0,-30.21,12.1,-23793.696,2.3,0.07000000000000028,-0.05999999999999872,1,20,0.49999999999999994,0.8660254037844387,0.3375228995941133,0.9413173175128471,0.8157558010929817,1.7939476085926758,-2.6097034096856575,15.277207267136763,-9.4539747456309,6.276767478494136,-32321.280707884427,680.6006106581583,7846.984097226269,2.171373569344314,0.08525568038668337,0.04337075026900254,-29.48839979046884,-0.4103785764242634,-0.3112216331068975,0.0007407279516210225,0.03327373886772055,0.0359855331806587,-8.001242948285039e-05,-0.008321300778286946,-0.051598686792228926
20,2009-01-21,0.0,-30.18,9.4,-22443.264,2.3,0.030000000000001137,-0.03999999999999915,1,21,0.49999999999999994,0.8660254037844387,0.3536761221763716,0.9353679493131483,0.8161478290374125,-0.39769870475638575,-0.4184491242810267,15.274798550529209,-9.012280280149312,3.137481729620104,-32317.016339569956,1317.028323886606,8556.72401568335,2.171704685250425,0.1434906624395779,-0.015195347690002997,-29.483175463048784,-0.39957613103853423,-0.29724840591268115,0.0007545369218146372,0.010768388056148173,0.018477075022038325,-7.97326444201423e-05,-0.022481128587231163,-0.017439138768347844
21,2009-01-22,0.0,-30.15,7.7,-22976.352,2.3,0.030000000000001137,0.0,1,22,0.49999999999999994,0.8660254037844387,0.3697245428906731,0.9291414114031743,0.8165398569818431,-0.36434501810544695,-0.4521948388763961,15.272389833921654,-9.062183988183708,1.4897941542620545,-32312.751971255486,122.7876864301232,9213.612284825364,2.1720358011565355,0.12672564449247245,0.0012385543509918773,-29.47795113562873,-0.41378510117791995,-0.2582637631933499,0.0007683458920082519,-0.014246095175515922,0.04347774928350881,-7.945285935743424e-05,-0.02499027146466878,0.025069724324026214
22,2009-01-23,0.0,-30.08,6.0,-23939.712,2.3,0.07000000000000028,0.03999999999999915,1,23,0.49999999999999994,0.8660254037844387,0.38566340624360707,0.9226395488404876,0.8169318849262738,1.2106753352121593,-2.027607220138433,15.2699811173141,-9.403160755578835,0.13317963826473544,-32308.487602941015,173.45614486405265,8195.319458076963,2.172366917062646,0.11831679092892877,0.009316292008424987,-29.472726808208673,-0.42549863752735,-0.1817745542639752,0.0007821548622018666,-0.011753729092110775,0.0809715742299092,-7.917307429472616e-05,0.002516567393054561,0.037562605681239314
23,2009-01-24,0.0,-29.97,8.3,-24362.208,2.4,0.10999999999999943,0.03999999999999915,1,24,0.49999999999999994,0.8660254037844387,0.401487989205973,0.9158642882672872,0.8173239128707044,-0.747637644803569,-0.0696862680671354,15.267572400706547,-10.303361267266197,3.3357888665596516,-32304.223234626545,-75.7772925924296,8017.792527218975,2.172698032968757,0.11824127069871826,0.10906069633252458,-29.467502480788617,-0.41305007342016087,-0.08944744579122055,0.0007959638323954813,0.012405303657960873,0.09679873250964308,-7.889328923201807e-05,0.024183223602375164,0.015895669686856
24,2009-01-25,4.1,-30.04,6.3,-23709.888,2.6,-0.07000000000000028,-0.17999999999999972,1,25,0.49999999999999994,0.8660254037844387,0.4171936026123168,0.9088176373395029,0.8177159408151351,0.31071604184737006,2.9715680173374945,15.265163684098992,-10.429064062058586,1.4639003779595932,-32299.958866312074,-14.193042377680442,8604.263908689756,2.1730291488748676,0.17649908380184118,0.25047176732329124,-29.462278153368562,-0.3997544773494993,-0.17796736928193801,0.0008097728025890959,0.013249267914881145,-0.08405904071747053,-7.861350416931001e-05,0.00086814465187789,-0.1807895311477083
25,2009-01-26,0.0,-29.97,3.8,-22446.72,2.6,0.07000000000000028,0.14000000000000057,1,26,0.49999999999999994,0.8660254037844387,0.4327755925504312,0.901501684131884,0.8181079687595658,-0.41426360483502467,-0.40384436392454115,15.262754967491437,-10.504972336303027,-0.9577826311884117,-32295.694497997603,534.6203366041914,9314.35416139341,2.1733602647809787,0.1680673991880691,0.2585723360309523,-29.457053825948506,-0.38310043379025605,-0.12984574026123663,0.0008235817727827107,0.01660464769691626,0.05257177053030131,-7.833371910660193e-05,0.003379549719646828,0.13669878399946034
26,2009-01-27,0.0,-29.96,5.8,-24992.064,2.7,0.00999999999999801,-0.060000000000002274,1,27,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257,0.8184999967039964,-0.7975765848507521,-0.02092341185324431,15.260346250883883,-10.105629468994955,0.6452832181110715,-32291.430129683133,237.61105257236534,7061.755077110769,2.1736913806870892,0.17630238124096367,0.3500062380719473,-29.451829498528454,-0.3806244724227926,-0.12754602904875412,0.0008373907429763254,0.0024234977985857177,0.006739111458435968,-7.805393404389386e-05,-0.014156990418064732,-0.04576495564789365
27,2009-01-28,0.0,-29.96,5.6,-24554.016,2.6,0.0,-0.00999999999999801,1,28,0.49999999999999994,0.8660254037844387,0.4635502709028509,0.886070621534138,0.8188920246484271,-1.3308895648664798,0.5119975402180527,15.257937534276328,-10.73060167018004,1.072664135903711,-32287.165761368662,398.7961575816357,7334.353603787027,2.1740224965932002,0.16787069662719156,0.2581068067796083,-29.4466051711084,-0.3756667758955125,-0.13772805299608987,0.0008511997131699401,0.004902165251853281,-0.0057533649650232215,-7.777414898118578e-05,0.002502816476187486,-0.01242504232720431
28,2009-01-29,0.0,-29.93,4.6,-24059.808,2.6,0.030000000000001137,0.030000000000001137,1,29,0.49999999999999994,0.8660254037844387,0.47873384011578846,0.8779600847008882,0.8192840525928577,-1.4529468371196506,0.6336627845267928,15.255528817668774,-10.062217706981555,-0.5933111106872193,-32282.90139305419,406.6121886183038,7816.481204435887,2.174353612499311,0.14270385219606788,0.28294253530462143,-29.441380843688343,-0.35496022092074303,-0.13365893539091384,0.0008650086833635548,0.02064795599279328,0.008487035323844302,-7.749436391847771e-05,0.01576992930651401,0.014307565057405602
29,2009-01-30,0.0,-29.93,6.5,-26126.496,2.5,0.0,-0.030000000000001137,1,30,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,0.8196760805372885,0.2054068495312884,-1.0250829300685769,15.253120101061219,-9.303103150175769,0.5499830491145499,-32278.63702473972,1046.8961429426417,5105.24488179708,2.1746847284054214,0.13420367443161083,0.1911115971629678,-29.436156516268287,-0.33008243306926144,-0.16376105066245106,0.0008788176535571694,0.024816121162954903,-0.025694938816512074,-7.721457885576963e-05,0.004192293278389734,-0.034115078699535104
30,2009-01-31,0.0,-29.86,3.0,-26694.144,2.5,0.07000000000000028,0.07000000000000028,1,31,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,0.8200681084817191,0.9804272028488942,-1.8004953113306132,15.250711384453664,-9.694262565972721,-2.556448818480943,-32274.37265642525,783.7142342532824,4796.514422171967,2.1750158443115324,0.20908249210094373,0.11590166358752388,-29.43093218884823,-0.3060608096013394,-0.12300700155042843,0.0008926266237507842,0.02395688907284414,0.04515048430340536,-7.693479379306156e-05,-0.0008351144392285516,0.0709120492330219
31,2009-02-01,0.0,-29.74,3.8,-22536.576,2.5,0.120000000000001,0.05000000000000071,2,32,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,0.8204601364261498,1.2804475561664994,-2.1009076925926493,15.24830266784611,-9.302453945239995,-2.1458487226061163,-32270.10828811078,512.4827255639225,9221.049562546856,2.175346960217643,0.2422946431036099,0.08235839667874714,-29.425707861428176,-0.30037023636173005,-0.01392190221009243,0.0009064355939443988,0.005622771137984437,0.11347079326807215,-7.665500873035348e-05,-0.018310010741323383,0.06838666575005445
32,2009-02-02,0.0,-29.71,4.7,-25226.208,2.4,0.029999999999997584,-0.09000000000000341,2,33,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,0.8208521643705804,-0.7520891681414656,-0.06876299622911475,15.245893951238555,-8.2451887035027,-2.300705247735854,-32265.84391979631,281.6723456416856,6757.963574154624,2.175678076123754,0.20886295848983782,0.015458965386408119,-29.42048353400812,-0.29545820193490446,0.00594173594302394,0.0009202445641380135,0.004841164618648454,0.024238590817211116,-7.637522366764541e-05,-0.0007575097831455735,-0.08916611499319019
33,2009-02-03,2.9,-29.71,9.1,-28696.032,2.5,0.0,-0.029999999999997584,2,34,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,0.8212441923150111,1.2412416874592453,0.8375141202257435,15.243485234631002,-7.163037617016551,1.0195523823855481,-32261.57955148184,66.08092462355776,3499.4666268582814,2.1760091920298645,0.21712077159296073,0.10687003637717474,-29.41525920658807,-0.2713292725309111,-0.023411520881021497,0.0009340535343316282,0.02405499188926845,-0.024989045423600077,-7.609543860493733e-05,0.01923791354946451,-0.04916181811085715
34,2009-02-04,7.0,-29.65,8.7,-23134.464,2.5,0.060000000000002274,0.060000000000002274,2,35,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,0.8216362202594417,3.7829287074435167,2.3954350722970417,15.241076518023448,-6.913557763407109,0.37248124538366056,-32257.315183167368,798.1806597698135,8324.670523397554,2.1763403079359755,0.27535575364585524,0.04830393841816921,-29.410034879168013,-0.27638299152874474,0.03641787069675878,0.0009478625045252428,-0.005130724219107736,0.06418286171458477,-7.581565354222925e-05,-0.02916164028687757,0.08923745594042207
35,2009-02-05,0.1,-29.67,11.4,-26933.472,2.5,-0.020000000000003126,-0.0800000000000054,2,36,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,0.8220282482038724,3.2079490607611225,-3.929977308964995,15.238667801415893,-7.872114439478035,4.033446638062142,-32253.050814852897,511.6124935462065,4807.966321306689,2.176671423842086,0.3336135667489782,-0.010284990591064302,-29.404810551747957,-0.27559196166813166,0.010402513416086945,0.0009616714747188576,0.0007109569327898961,-0.02167262840751188,-7.553586847952118e-05,0.005865746516050349,-0.08579021064757622
36,2009-02-06,0.0,-29.54,10.5,-25482.816,2.8,0.13000000000000256,0.15000000000000568,2,37,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,0.822420276148303,0.5829694140787286,-1.4053896902270315,15.236259084808339,-8.872451937466767,4.136192852658429,-32248.786446538426,-67.43749185548208,6833.40793839391,2.1770025397481967,0.36689421090232927,0.25610324934947387,-29.3995862243279,-0.2747986487024938,0.13438487303039603,0.0009754804449124722,0.0007101723312637361,0.12831434722382634,-7.52560834168131e-05,2.3270305280652956e-05,0.15005198577814186
37,2009-02-07,0.0,-29.5,9.3,-25976.16,2.8,0.03999999999999915,-0.09000000000000341,2,38,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,0.8228123040927338,1.1246564340630008,-1.9474687381557345,15.233850368200784,-9.006214092989747,3.072363724788964,-32244.522078223956,512.8876241126926,5755.474454111263,2.1773336556543077,0.31681869067211876,0.30584765367357336,-29.394361896907846,-0.25146880605649247,0.1458307029643382,0.000989289415106087,0.02324363430507883,0.015767076279814232,-7.497629835410503e-05,0.022557506423276,-0.1124825301249253
38,2009-02-08,0.4,-29.48,7.0,-24349.248,2.9,0.019999999999999574,-0.019999999999999574,2,39,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770628,0.8232043320371645,-0.3919670482358321,-0.03123728380133234,15.23144165159323,-8.906939718832364,0.6754980672391344,-32240.257709909485,84.03864693018309,7806.971062979303,2.1776647715604183,0.34174317044190833,0.3805920579976733,-29.38913756948779,-0.26063668030546705,0.16977424979325673,0.0010030983852997017,-0.009257150296447091,0.028254051911146962,-7.469651329139695e-05,-0.032476750609410895,0.01255144712270272
39,2009-02-09,0.0,-29.55,6.3,-23284.8,2.8,-0.07000000000000028,-0.08999999999999986,2,40,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,0.8235963599815951,-0.36694669491822646,-0.4566496650633686,15.229032934985675,-9.565930184857628,0.6368972498719536,-32235.993341595014,-6.926954909863682,8958.12029650488,2.1779958874665293,0.3000009835450312,0.32200312898843936,-29.383913242067734,-0.24311733994256882,0.07703058201030258,0.0010169073554933163,0.01742699660887461,-0.08844390396436821,-7.441672822868889e-05,0.026708170440090818,-0.11663375371186198
40,2009-02-10,0.0,-29.46,7.5,-24525.504,2.7,0.08999999999999986,0.16000000000000014,2,41,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,0.8239883879260258,-0.5085930082672876,-0.3153953796587382,15.22662421837812,-9.850080468234488,2.1234562498563676,-32231.728973280544,241.72868160625615,7464.496291674287,2.17832700337264,0.26661496103171584,0.2550580355956445,-29.378688914647682,-0.23141306807282172,0.15010198272050326,0.001030716325686931,0.011608860409174913,0.077360423265138,-7.41369431659808e-05,-0.005794123122276486,0.1658682600654426
41,2009-02-11,2.8,-29.46,5.8,-26733.888,2.8,0.0,-0.08999999999999986,2,42,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686,0.8243804158704564,-0.21690598828301544,2.192525572412559,15.224215501770566,-9.634322075812262,0.2101065740416974,-32227.464604966073,118.35144141004774,5375.225163556027,2.178658119278751,0.25822893851840023,0.36311294220284873,-29.373464587227627,-0.21469509757293695,0.12815968480056286,0.0010445252958805457,0.016619491332762207,-0.017664016628642754,-7.385715810327274e-05,0.005034633543664607,-0.09496077638556119
42,2009-02-12,0.0,-29.45,3.4,-24623.136,2.7,0.010000000000001563,0.010000000000001563,2,43,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065,0.8247724438148871,1.7164476983679233,-2.5412201421828104,15.221806785163013,-8.752011171974512,-3.0697956131885,-32223.200236651603,968.21615189877,6631.8480847528335,2.1789892351848614,0.29155524477220807,0.22945552004293068,-29.36824025980757,-0.1746666247899478,0.09290688459751964,0.0010583342660741603,0.039926925909318046,-0.030985260175390644,-7.357737304056466e-05,0.02333142673928725,-0.01325784936624512
43,2009-02-13,0.0,-29.45,1.8,-25828.416,2.7,0.0,-0.010000000000001563,2,44,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,0.8251644717593177,-1.0751986149811372,0.2500341432218195,15.219398068555458,-8.761229948502056,-4.658168120053402,-32218.935868337132,107.55121855187629,6282.9686497852545,2.179320351090972,0.2915253866424542,0.22915426226657398,-29.363015932387516,-0.16297605155033848,0.0759919839378547,0.001072143236267775,0.011585958659389179,-0.012658101895656955,-7.329758797785659e-05,-0.028316985544543347,0.01839028313251964
44,2009-02-14,0.0,-29.43,0.7,-27366.336,2.6,0.019999999999999574,0.019999999999999574,2,45,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,0.8255564997037484,-1.2418449283301982,0.41628842862644977,15.216989351947904,-9.678393930509058,-4.838595421438846,-32214.67150002266,569.4578358899128,4278.8776641327495,2.179651466997083,0.2748060307958053,0.1455425022071118,-29.35779160496746,-0.15126721347054606,0.07905881843800622,0.00108595220646139,0.011601155793021352,0.007312892000516831,-7.301780291514851e-05,3.916838167179551e-05,0.02003384942124293
45,2009-02-15,0.0,-29.44,1.7,-25472.448,2.6,-0.010000000000001563,-0.030000000000001137,2,46,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.7025274741691571,0.825948527648179,-0.34182457501259295,-0.4841239526355861,15.214580635340349,-8.69439352895441,-4.820187106385939,-32210.40713170819,892.6617299402795,5845.297401767911,2.1799825829031936,0.22477617266605143,0.19524124443075508,-29.352567277547404,-0.14455152607568522,0.05711880362308819,0.0010997611766550045,0.006604937401540966,-0.017704698578197533,-7.273801785244043e-05,-0.0049722576007866755,-0.02495500438136202
